user_id,Date,touchpoint,Journey Number,User-Journey,Row
a100001350,2018-01-01,Instagram,1,a100001350-1,1
a100001350,2018-01-16,Conversion,1,a100001350-1,2
a100001350,2018-01-16,Instagram,1,a100001350-1,3
a100001351,2018-01-01,Facebook,1,a100001351-1,1
a100001351,2018-01-17,Instagram,1,a100001351-1,2
a100001351,2018-01-17,Conversion,1,a100001351-1,3
a100001352,2018-01-01,House Ads,1,a100001352-1,1
a100001352,2018-01-18,Conversion,1,a100001352-1,2
a100001352,2018-01-18,Facebook,1,a100001352-1,3
a100001353,2018-01-01,House Ads,1,a100001353-1,1
a100001353,2018-01-19,Conversion,1,a100001353-1,2
a100001353,2018-01-19,Instagram,1,a100001353-1,3
a100001354,2018-01-01,House Ads,1,a100001354-1,1
a100001354,2018-01-20,Conversion,1,a100001354-1,2
a100001354,2018-01-20,Email,1,a100001354-1,3
a100001355,2018-01-02,Push,1,a100001355-1,1
a100001355,2018-01-21,Conversion,1,a100001355-1,2
a100001355,2018-01-21,Push,1,a100001355-1,3
a100001356,2018-01-02,Facebook,1,a100001356-1,1
a100001356,2018-01-22,Conversion,1,a100001356-1,2
a100001356,2018-01-22,Facebook,1,a100001356-1,3
a100001357,2018-01-02,Instagram,1,a100001357-1,1
a100001357,2018-01-23,Conversion,1,a100001357-1,2
a100001357,2018-01-23,Instagram,1,a100001357-1,3
a100001358,2018-01-02,Instagram,1,a100001358-1,1
a100001358,2018-01-24,Facebook,1,a100001358-1,2
a100001358,2018-01-24,Conversion,1,a100001358-1,3
a100001359,2018-01-02,Facebook,1,a100001359-1,1
a100001359,2018-01-25,Conversion,1,a100001359-1,2
a100001359,2018-01-25,Instagram,1,a100001359-1,3
a100001360,2018-01-02,House Ads,1,a100001360-1,1
a100001360,2018-01-26,Email,1,a100001360-1,2
a100001360,2018-01-26,Conversion,1,a100001360-1,3
a100001361,2018-01-02,House Ads,1,a100001361-1,1
a100001361,2018-01-27,Conversion,1,a100001361-1,2
a100001361,2018-01-27,Push,1,a100001361-1,3
a100001362,2018-01-03,House Ads,1,a100001362-1,1
a100001362,2018-01-28,Facebook,1,a100001362-1,2
a100001362,2018-01-28,Conversion,1,a100001362-1,3
a100001363,2018-01-03,Push,1,a100001363-1,1
a100001363,2018-01-29,Conversion,1,a100001363-1,2
a100001363,2018-01-29,Instagram,1,a100001363-1,3
a100001364,2018-01-03,Facebook,1,a100001364-1,1
a100001364,2018-01-30,Facebook,1,a100001364-1,2
a100001364,2018-01-30,Conversion,1,a100001364-1,3
a100001365,2018-01-03,Instagram,1,a100001365-1,1
a100001365,2018-01-31,Conversion,1,a100001365-1,2
a100001365,2018-01-31,Instagram,1,a100001365-1,3
a100001366,2018-01-01,Instagram,1,a100001366-1,1
a100001366,2018-01-01,Conversion,1,a100001366-1,2
a100001366,2018-01-03,Instagram,2,a100001366-2,3
a100001367,2018-01-02,Facebook,1,a100001367-1,1
a100001367,2018-01-02,Conversion,1,a100001367-1,2
a100001367,2018-01-03,Facebook,2,a100001367-2,3
a100001368,2018-01-03,Conversion,1,a100001368-1,1
a100001368,2018-01-03,Instagram,1,a100001368-1,2
a100001368,2018-01-03,House Ads,1,a100001368-1,3
a100001369,2018-01-04,Email,1,a100001369-1,1
a100001369,2018-01-04,House Ads,1,a100001369-1,2
a100001369,2018-01-04,Conversion,1,a100001369-1,3
a100001370,2018-01-04,House Ads,1,a100001370-1,1
a100001370,2018-01-05,Conversion,1,a100001370-1,2
a100001370,2018-01-05,Push,1,a100001370-1,3
a100001371,2018-01-04,Push,1,a100001371-1,1
a100001371,2018-01-06,Conversion,1,a100001371-1,2
a100001371,2018-01-06,Facebook,1,a100001371-1,3
a100001372,2018-01-04,Facebook,1,a100001372-1,1
a100001372,2018-01-07,Conversion,1,a100001372-1,2
a100001372,2018-01-07,Instagram,1,a100001372-1,3
a100001373,2018-01-04,Instagram,1,a100001373-1,1
a100001373,2018-01-08,Conversion,1,a100001373-1,2
a100001373,2018-01-08,Facebook,1,a100001373-1,3
a100001374,2018-01-04,Instagram,1,a100001374-1,1
a100001374,2018-01-09,Instagram,1,a100001374-1,2
a100001374,2018-01-09,Conversion,1,a100001374-1,3
a100001375,2018-01-04,Facebook,1,a100001375-1,1
a100001375,2018-01-10,Conversion,1,a100001375-1,2
a100001375,2018-01-10,Instagram,1,a100001375-1,3
a100001376,2018-01-05,House Ads,1,a100001376-1,1
a100001376,2018-01-11,Facebook,1,a100001376-1,2
a100001376,2018-01-11,Conversion,1,a100001376-1,3
a100001377,2018-01-05,House Ads,1,a100001377-1,1
a100001377,2018-01-12,Instagram,1,a100001377-1,2
a100001377,2018-01-12,Conversion,1,a100001377-1,3
a100001378,2018-01-05,House Ads,1,a100001378-1,1
a100001378,2018-01-13,Conversion,1,a100001378-1,2
a100001378,2018-01-13,Email,1,a100001378-1,3
a100001379,2018-01-05,Push,1,a100001379-1,1
a100001379,2018-01-14,Conversion,1,a100001379-1,2
a100001379,2018-01-14,Push,1,a100001379-1,3
a100001380,2018-01-05,Facebook,1,a100001380-1,1
a100001380,2018-01-15,Conversion,1,a100001380-1,2
a100001380,2018-01-15,Facebook,1,a100001380-1,3
a100001381,2018-01-05,Instagram,1,a100001381-1,1
a100001381,2018-01-16,Conversion,1,a100001381-1,2
a100001381,2018-01-16,Instagram,1,a100001381-1,3
a100001382,2018-01-05,Instagram,1,a100001382-1,1
a100001383,2018-01-06,Facebook,1,a100001383-1,1
a100001384,2018-01-06,House Ads,1,a100001384-1,1
a100001385,2018-01-06,House Ads,1,a100001385-1,1
a100001386,2018-01-06,House Ads,1,a100001386-1,1
a100001387,2018-01-06,Push,1,a100001387-1,1
a100001388,2018-01-06,Facebook,1,a100001388-1,1
a100001389,2018-01-06,Instagram,1,a100001389-1,1
a100001390,2018-01-07,Instagram,1,a100001390-1,1
a100001391,2018-01-07,Facebook,1,a100001391-1,1
a100001392,2018-01-07,House Ads,1,a100001392-1,1
a100001393,2018-01-07,House Ads,1,a100001393-1,1
a100001394,2018-01-07,House Ads,1,a100001394-1,1
a100001395,2018-01-07,Push,1,a100001395-1,1
a100001396,2018-01-08,Facebook,1,a100001396-1,1
a100001397,2018-01-08,Instagram,1,a100001397-1,1
a100001398,2018-01-08,Instagram,1,a100001398-1,1
a100001399,2018-01-08,Facebook,1,a100001399-1,1
a100001400,2018-01-08,House Ads,1,a100001400-1,1
a100001401,2018-01-08,House Ads,1,a100001401-1,1
a100001402,2018-01-08,House Ads,1,a100001402-1,1
a100001403,2018-01-09,Push,1,a100001403-1,1
a100001404,2018-01-09,Facebook,1,a100001404-1,1
a100001405,2018-01-09,Instagram,1,a100001405-1,1
a100001406,2018-01-09,Instagram,1,a100001406-1,1
a100001407,2018-01-09,Facebook,1,a100001407-1,1
a100001408,2018-01-09,House Ads,1,a100001408-1,1
a100001409,2018-01-09,House Ads,1,a100001409-1,1
a100001410,2018-01-10,House Ads,1,a100001410-1,1
a100001411,2018-01-10,Push,1,a100001411-1,1
a100001412,2018-01-10,Facebook,1,a100001412-1,1
a100001413,2018-01-10,Instagram,1,a100001413-1,1
a100001414,2018-01-10,Instagram,1,a100001414-1,1
a100001415,2018-01-10,Facebook,1,a100001415-1,1
a100001416,2018-01-10,House Ads,1,a100001416-1,1
a100001417,2018-01-11,House Ads,1,a100001417-1,1
a100001418,2018-01-11,House Ads,1,a100001418-1,1
a100001419,2018-01-11,Push,1,a100001419-1,1
a100001420,2018-01-11,Facebook,1,a100001420-1,1
a100001421,2018-01-11,Instagram,1,a100001421-1,1
a100001422,2018-01-11,Instagram,1,a100001422-1,1
a100001423,2018-01-11,Facebook,1,a100001423-1,1
a100001424,2018-01-12,House Ads,1,a100001424-1,1
a100001425,2018-01-12,House Ads,1,a100001425-1,1
a100001426,2018-01-12,House Ads,1,a100001426-1,1
a100001427,2018-01-12,Push,1,a100001427-1,1
a100001428,2018-01-12,Facebook,1,a100001428-1,1
a100001429,2018-01-12,Instagram,1,a100001429-1,1
a100001430,2018-01-12,Instagram,1,a100001430-1,1
a100001431,2018-01-13,Facebook,1,a100001431-1,1
a100001432,2018-01-13,House Ads,1,a100001432-1,1
a100001433,2018-01-13,House Ads,1,a100001433-1,1
a100001434,2018-01-13,House Ads,1,a100001434-1,1
a100001435,2018-01-13,Push,1,a100001435-1,1
a100001436,2018-01-13,Facebook,1,a100001436-1,1
a100001437,2018-01-13,Instagram,1,a100001437-1,1
a100001438,2018-01-14,Instagram,1,a100001438-1,1
a100001439,2018-01-14,Facebook,1,a100001439-1,1
a100001440,2018-01-14,House Ads,1,a100001440-1,1
a100001441,2018-01-14,House Ads,1,a100001441-1,1
a100001442,2018-01-14,House Ads,1,a100001442-1,1
a100001443,2018-01-14,Push,1,a100001443-1,1
a100001444,2018-01-14,Facebook,1,a100001444-1,1
a100001445,2018-01-15,Instagram,1,a100001445-1,1
a100001446,2018-01-15,Instagram,1,a100001446-1,1
a100001447,2018-01-15,Facebook,1,a100001447-1,1
a100001448,2018-01-15,House Ads,1,a100001448-1,1
a100001449,2018-01-15,House Ads,1,a100001449-1,1
a100001450,2018-01-15,House Ads,1,a100001450-1,1
a100001451,2018-01-15,Push,1,a100001451-1,1
a100001452,2018-01-16,Facebook,1,a100001452-1,1
a100001453,2018-01-16,Instagram,1,a100001453-1,1
a100001454,2018-01-16,Instagram,1,a100001454-1,1
a100001455,2018-01-16,Facebook,1,a100001455-1,1
a100001456,2018-01-16,House Ads,1,a100001456-1,1
a100001457,2018-01-16,House Ads,1,a100001457-1,1
a100001458,2018-01-16,House Ads,1,a100001458-1,1
a100001459,2018-01-17,Push,1,a100001459-1,1
a100001460,2018-01-17,Facebook,1,a100001460-1,1
a100001461,2018-01-17,Instagram,1,a100001461-1,1
a100001462,2018-01-17,Instagram,1,a100001462-1,1
a100001463,2018-01-17,Facebook,1,a100001463-1,1
a100001464,2018-01-17,House Ads,1,a100001464-1,1
a100001465,2018-01-17,House Ads,1,a100001465-1,1
a100001466,2018-01-18,House Ads,1,a100001466-1,1
a100001467,2018-01-18,Push,1,a100001467-1,1
a100001468,2018-01-18,Facebook,1,a100001468-1,1
a100001469,2018-01-18,Instagram,1,a100001469-1,1
a100001470,2018-01-18,Instagram,1,a100001470-1,1
a100001471,2018-01-18,Facebook,1,a100001471-1,1
a100001472,2018-01-18,House Ads,1,a100001472-1,1
a100001473,2018-01-19,House Ads,1,a100001473-1,1
a100001474,2018-01-19,House Ads,1,a100001474-1,1
a100001475,2018-01-19,Push,1,a100001475-1,1
a100001476,2018-01-19,Facebook,1,a100001476-1,1
a100001477,2018-01-19,Instagram,1,a100001477-1,1
a100001478,2018-01-19,Instagram,1,a100001478-1,1
a100001479,2018-01-19,Facebook,1,a100001479-1,1
a100001480,2018-01-20,House Ads,1,a100001480-1,1
a100001481,2018-01-20,House Ads,1,a100001481-1,1
a100001482,2018-01-20,House Ads,1,a100001482-1,1
a100001483,2018-01-20,Push,1,a100001483-1,1
a100001484,2018-01-20,Facebook,1,a100001484-1,1
a100001485,2018-01-20,Instagram,1,a100001485-1,1
a100001486,2018-01-20,Instagram,1,a100001486-1,1
a100001487,2018-01-21,Facebook,1,a100001487-1,1
a100001488,2018-01-21,House Ads,1,a100001488-1,1
a100001489,2018-01-21,House Ads,1,a100001489-1,1
a100001490,2018-01-21,House Ads,1,a100001490-1,1
a100001491,2018-01-21,Push,1,a100001491-1,1
a100001492,2018-01-21,Facebook,1,a100001492-1,1
a100001493,2018-01-21,Instagram,1,a100001493-1,1
a100001494,2018-01-22,Instagram,1,a100001494-1,1
a100001495,2018-01-22,Facebook,1,a100001495-1,1
a100001496,2018-01-22,House Ads,1,a100001496-1,1
a100001497,2018-01-22,House Ads,1,a100001497-1,1
a100001498,2018-01-22,House Ads,1,a100001498-1,1
a100001499,2018-01-22,Push,1,a100001499-1,1
a100001500,2018-01-22,Facebook,1,a100001500-1,1
a100001501,2018-01-23,Instagram,1,a100001501-1,1
a100001502,2018-01-23,Instagram,1,a100001502-1,1
a100001503,2018-01-23,Facebook,1,a100001503-1,1
a100001504,2018-01-23,House Ads,1,a100001504-1,1
a100001505,2018-01-23,House Ads,1,a100001505-1,1
a100001506,2018-01-23,House Ads,1,a100001506-1,1
a100001507,2018-01-23,Push,1,a100001507-1,1
a100001508,2018-01-24,Facebook,1,a100001508-1,1
a100001509,2018-01-24,Instagram,1,a100001509-1,1
a100001510,2018-01-24,Instagram,1,a100001510-1,1
a100001511,2018-01-24,Facebook,1,a100001511-1,1
a100001512,2018-01-24,House Ads,1,a100001512-1,1
a100001513,2018-01-24,House Ads,1,a100001513-1,1
a100001514,2018-01-24,House Ads,1,a100001514-1,1
a100001515,2018-01-24,Push,1,a100001515-1,1
a100001516,2018-01-25,Facebook,1,a100001516-1,1
a100001517,2018-01-25,Instagram,1,a100001517-1,1
a100001518,2018-01-25,Instagram,1,a100001518-1,1
a100001519,2018-01-25,Facebook,1,a100001519-1,1
a100001520,2018-01-25,House Ads,1,a100001520-1,1
a100001521,2018-01-25,House Ads,1,a100001521-1,1
a100001522,2018-01-25,House Ads,1,a100001522-1,1
a100001523,2018-01-26,Push,1,a100001523-1,1
a100001524,2018-01-26,Facebook,1,a100001524-1,1
a100001525,2018-01-26,Instagram,1,a100001525-1,1
a100001526,2018-01-26,Instagram,1,a100001526-1,1
a100001527,2018-01-26,Facebook,1,a100001527-1,1
a100001528,2018-01-26,House Ads,1,a100001528-1,1
a100001529,2018-01-26,House Ads,1,a100001529-1,1
a100001530,2018-01-27,House Ads,1,a100001530-1,1
a100001531,2018-01-27,Push,1,a100001531-1,1
a100001532,2018-01-27,Facebook,1,a100001532-1,1
a100001533,2018-01-27,Instagram,1,a100001533-1,1
a100001534,2018-01-27,Instagram,1,a100001534-1,1
a100001535,2018-01-27,Facebook,1,a100001535-1,1
a100001536,2018-01-27,House Ads,1,a100001536-1,1
a100001537,2018-01-28,House Ads,1,a100001537-1,1
a100001538,2018-01-28,House Ads,1,a100001538-1,1
a100001539,2018-01-28,Push,1,a100001539-1,1
a100001540,2018-01-28,Facebook,1,a100001540-1,1
a100001541,2018-01-28,Instagram,1,a100001541-1,1
a100001542,2018-01-28,Instagram,1,a100001542-1,1
a100001543,2018-01-28,Facebook,1,a100001543-1,1
a100001544,2018-01-29,House Ads,1,a100001544-1,1
a100001545,2018-01-29,House Ads,1,a100001545-1,1
a100001546,2018-01-29,House Ads,1,a100001546-1,1
a100001547,2018-01-29,Push,1,a100001547-1,1
a100001548,2018-01-29,Facebook,1,a100001548-1,1
a100001549,2018-01-29,Instagram,1,a100001549-1,1
a100001550,2018-01-29,Instagram,1,a100001550-1,1
a100001551,2018-01-30,Facebook,1,a100001551-1,1
a100001552,2018-01-30,House Ads,1,a100001552-1,1
a100001553,2018-01-30,House Ads,1,a100001553-1,1
a100001554,2018-01-30,House Ads,1,a100001554-1,1
a100001555,2018-01-30,Push,1,a100001555-1,1
a100001556,2018-01-30,Facebook,1,a100001556-1,1
a100001557,2018-01-30,Instagram,1,a100001557-1,1
a100001558,2018-01-31,Instagram,1,a100001558-1,1
a100001559,2018-01-31,Facebook,1,a100001559-1,1
a100001560,2018-01-31,House Ads,1,a100001560-1,1
a100001561,2018-01-31,House Ads,1,a100001561-1,1
a100001562,2018-01-31,House Ads,1,a100001562-1,1
a100001563,2018-01-31,Push,1,a100001563-1,1
a100001564,2018-01-31,Facebook,1,a100001564-1,1
a100001565,2018-01-01,Instagram,1,a100001565-1,1
a100001566,2018-01-01,Instagram,1,a100001566-1,1
a100001567,2018-01-01,Facebook,1,a100001567-1,1
a100001568,2018-01-01,House Ads,1,a100001568-1,1
a100001569,2018-01-01,House Ads,1,a100001569-1,1
a100001570,2018-01-01,House Ads,1,a100001570-1,1
a100001571,2018-01-01,Push,1,a100001571-1,1
a100001572,2018-01-02,Facebook,1,a100001572-1,1
a100001573,2018-01-02,Instagram,1,a100001573-1,1
a100001574,2018-01-02,Instagram,1,a100001574-1,1
a100001575,2018-01-02,Facebook,1,a100001575-1,1
a100001576,2018-01-02,House Ads,1,a100001576-1,1
a100001577,2018-01-02,House Ads,1,a100001577-1,1
a100001578,2018-01-02,House Ads,1,a100001578-1,1
a100001579,2018-01-03,Push,1,a100001579-1,1
a100001580,2018-01-03,Facebook,1,a100001580-1,1
a100001581,2018-01-03,Instagram,1,a100001581-1,1
a100001582,2018-01-03,Instagram,1,a100001582-1,1
a100001583,2018-01-03,Facebook,1,a100001583-1,1
a100001584,2018-01-03,House Ads,1,a100001584-1,1
a100001585,2018-01-03,House Ads,1,a100001585-1,1
a100001586,2018-01-04,House Ads,1,a100001586-1,1
a100001587,2018-01-04,Push,1,a100001587-1,1
a100001588,2018-01-04,Facebook,1,a100001588-1,1
a100001589,2018-01-04,Instagram,1,a100001589-1,1
a100001590,2018-01-04,Instagram,1,a100001590-1,1
a100001591,2018-01-04,Facebook,1,a100001591-1,1
a100001592,2018-01-04,House Ads,1,a100001592-1,1
a100001593,2018-01-05,House Ads,1,a100001593-1,1
a100001594,2018-01-05,House Ads,1,a100001594-1,1
a100001595,2018-01-05,Push,1,a100001595-1,1
a100001596,2018-01-05,Facebook,1,a100001596-1,1
a100001597,2018-01-05,Instagram,1,a100001597-1,1
a100001598,2018-01-05,Instagram,1,a100001598-1,1
a100001599,2018-01-05,Facebook,1,a100001599-1,1
a100001600,2018-01-06,House Ads,1,a100001600-1,1
a100001601,2018-01-06,House Ads,1,a100001601-1,1
a100001602,2018-01-06,House Ads,1,a100001602-1,1
a100001603,2018-01-06,Push,1,a100001603-1,1
a100001604,2018-01-06,Facebook,1,a100001604-1,1
a100001605,2018-01-06,Instagram,1,a100001605-1,1
a100001606,2018-01-06,Instagram,1,a100001606-1,1
a100001607,2018-01-07,Facebook,1,a100001607-1,1
a100001608,2018-01-07,House Ads,1,a100001608-1,1
a100001609,2018-01-07,House Ads,1,a100001609-1,1
a100001610,2018-01-07,House Ads,1,a100001610-1,1
a100001611,2018-01-07,Push,1,a100001611-1,1
a100001612,2018-01-07,Facebook,1,a100001612-1,1
a100001613,2018-01-08,Instagram,1,a100001613-1,1
a100001614,2018-01-08,Instagram,1,a100001614-1,1
a100001615,2018-01-08,Facebook,1,a100001615-1,1
a100001616,2018-01-08,House Ads,1,a100001616-1,1
a100001617,2018-01-08,House Ads,1,a100001617-1,1
a100001618,2018-01-08,House Ads,1,a100001618-1,1
a100001619,2018-01-08,Push,1,a100001619-1,1
a100001620,2018-01-09,Facebook,1,a100001620-1,1
a100001621,2018-01-09,Instagram,1,a100001621-1,1
a100001622,2018-01-09,Instagram,1,a100001622-1,1
a100001623,2018-01-09,Facebook,1,a100001623-1,1
a100001624,2018-01-09,House Ads,1,a100001624-1,1
a100001625,2018-01-09,House Ads,1,a100001625-1,1
a100001626,2018-01-09,House Ads,1,a100001626-1,1
a100001627,2018-01-10,Push,1,a100001627-1,1
a100001628,2018-01-10,Facebook,1,a100001628-1,1
a100001629,2018-01-10,Instagram,1,a100001629-1,1
a100001630,2018-01-10,Instagram,1,a100001630-1,1
a100001631,2018-01-10,Facebook,1,a100001631-1,1
a100001632,2018-01-10,House Ads,1,a100001632-1,1
a100001633,2018-01-10,House Ads,1,a100001633-1,1
a100001634,2018-01-11,House Ads,1,a100001634-1,1
a100001635,2018-01-11,Push,1,a100001635-1,1
a100001636,2018-01-11,Facebook,1,a100001636-1,1
a100001637,2018-01-11,Instagram,1,a100001637-1,1
a100001638,2018-01-11,Instagram,1,a100001638-1,1
a100001639,2018-01-11,Facebook,1,a100001639-1,1
a100001640,2018-01-11,House Ads,1,a100001640-1,1
a100001641,2018-01-12,House Ads,1,a100001641-1,1
a100001642,2018-01-12,House Ads,1,a100001642-1,1
a100001643,2018-01-12,Push,1,a100001643-1,1
a100001644,2018-01-12,Facebook,1,a100001644-1,1
a100001645,2018-01-12,Instagram,1,a100001645-1,1
a100001646,2018-01-12,Instagram,1,a100001646-1,1
a100001647,2018-01-12,Facebook,1,a100001647-1,1
a100001648,2018-01-13,House Ads,1,a100001648-1,1
a100001649,2018-01-13,House Ads,1,a100001649-1,1
a100001650,2018-01-13,House Ads,1,a100001650-1,1
a100001651,2018-01-13,Push,1,a100001651-1,1
a100001652,2018-01-13,Facebook,1,a100001652-1,1
a100001653,2018-01-13,Instagram,1,a100001653-1,1
a100001654,2018-01-13,Instagram,1,a100001654-1,1
a100001655,2018-01-14,Facebook,1,a100001655-1,1
a100001656,2018-01-14,House Ads,1,a100001656-1,1
a100001657,2018-01-14,House Ads,1,a100001657-1,1
a100001658,2018-01-14,House Ads,1,a100001658-1,1
a100001659,2018-01-14,Push,1,a100001659-1,1
a100001660,2018-01-14,Facebook,1,a100001660-1,1
a100001661,2018-01-14,Instagram,1,a100001661-1,1
a100001662,2018-01-15,Instagram,1,a100001662-1,1
a100001663,2018-01-15,Facebook,1,a100001663-1,1
a100001664,2018-01-15,House Ads,1,a100001664-1,1
a100001665,2018-01-15,House Ads,1,a100001665-1,1
a100001666,2018-01-15,House Ads,1,a100001666-1,1
a100001667,2018-01-15,Push,1,a100001667-1,1
a100001668,2018-01-15,Facebook,1,a100001668-1,1
a100001669,2018-01-16,Instagram,1,a100001669-1,1
a100001670,2018-01-16,Instagram,1,a100001670-1,1
a100001671,2018-01-16,Facebook,1,a100001671-1,1
a100001672,2018-01-16,House Ads,1,a100001672-1,1
a100001673,2018-01-16,House Ads,1,a100001673-1,1
a100001674,2018-01-16,House Ads,1,a100001674-1,1
a100001675,2018-01-16,Push,1,a100001675-1,1
a100001676,2018-01-17,Facebook,1,a100001676-1,1
a100001677,2018-01-17,Instagram,1,a100001677-1,1
a100001678,2018-01-17,Instagram,1,a100001678-1,1
a100001679,2018-01-17,Facebook,1,a100001679-1,1
a100001680,2018-01-17,House Ads,1,a100001680-1,1
a100001681,2018-01-17,House Ads,1,a100001681-1,1
a100001682,2018-01-17,House Ads,1,a100001682-1,1
a100001683,2018-01-18,Push,1,a100001683-1,1
a100001684,2018-01-18,Facebook,1,a100001684-1,1
a100001685,2018-01-18,Instagram,1,a100001685-1,1
a100001686,2018-01-18,Instagram,1,a100001686-1,1
a100001687,2018-01-18,Facebook,1,a100001687-1,1
a100001688,2018-01-18,House Ads,1,a100001688-1,1
a100001689,2018-01-18,House Ads,1,a100001689-1,1
a100001690,2018-01-19,House Ads,1,a100001690-1,1
a100001691,2018-01-19,Push,1,a100001691-1,1
a100001692,2018-01-19,Facebook,1,a100001692-1,1
a100001693,2018-01-19,Instagram,1,a100001693-1,1
a100001694,2018-01-19,Instagram,1,a100001694-1,1
a100001695,2018-01-19,Facebook,1,a100001695-1,1
a100001696,2018-01-19,House Ads,1,a100001696-1,1
a100001697,2018-01-20,House Ads,1,a100001697-1,1
a100001698,2018-01-20,House Ads,1,a100001698-1,1
a100001699,2018-01-20,Push,1,a100001699-1,1
a100001700,2018-01-20,Facebook,1,a100001700-1,1
a100001701,2018-01-20,Instagram,1,a100001701-1,1
a100001702,2018-01-20,Instagram,1,a100001702-1,1
a100001703,2018-01-20,Facebook,1,a100001703-1,1
a100001704,2018-01-21,House Ads,1,a100001704-1,1
a100001705,2018-01-21,House Ads,1,a100001705-1,1
a100001706,2018-01-21,House Ads,1,a100001706-1,1
a100001707,2018-01-21,Push,1,a100001707-1,1
a100001708,2018-01-21,Facebook,1,a100001708-1,1
a100001709,2018-01-21,Instagram,1,a100001709-1,1
a100001710,2018-01-21,Instagram,1,a100001710-1,1
a100001711,2018-01-22,Facebook,1,a100001711-1,1
a100001712,2018-01-22,House Ads,1,a100001712-1,1
